id,ahu,air,alarm,avg,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bacnetWriteLevel,bmsName,bypass,chilled,chiller,cmd,condenser,connRef,cooling,cur,curConvert,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,domestic,effective,elec,elecMeterLoad,enable,energy,entering,enum,equipName,equipRef,exhaust,fan,filter,flow,groupRef,heat,heatRecovery,heating,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,humidity,jci,johnson,kind,lastSynced,lastTagged,leaving,low,lowLim,min,mixed,mixing,mode,mslMultiPts,mslNameMatch,mslOk,navName,newFixed,noTagMatch,objectId,occ,old,opcConnRef,opcCur,opcPoint,outside,point,pointRef,pointType,power,preheat,pressure,primaryLoop,proj_1830_3W2W,pump,quantityID,reheat,reheating,return,roomRef,run,runtime,scheduleOcc,scheduled,secondaryLoop,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,tagTableRef,tags,temp,tlName,tz,unit,utilityPoint,valve,volume,water,waterMeterLoad,writable,writeLevel,writeStatus,zachName,zone,mod
@p:ubcv:r:228cc7bf-4f0ddc79 Michael Smith AHU-01/02 AHU-01 JCL-NAE50/N2-A.DC-005.HRBD-C,"","","","",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"",TL3014419,✓,"",JCL-NAE50/N2-A.DC-005.HRBD-C,"","","","","",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:220622e0-bf2dba64 Michael Smith AHU-01/02 AHU-01,"","","","",@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,"","","","",✓,"","","",2019-03-16T12:15:00-07:00 Los_Angeles,"bacnet::ConfirmedServiceErr: [157] svc=READ_RANGE cls=OBJECT code=UNKNOWN_OBJECT ","","",25507,2018-05-14T03:30:00-07:00 Los_Angeles,fault,"","","",✓,"",Bool,2020-05-12T10:09:44.441-07:00 Los_Angeles,2018-12-07T09:45:28.654-08:00 Los_Angeles,"","","","","","","","","","",JCL-NAE50/N2-A.DC-005.HRBD-C,"",✓,"","","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","","",Los_Angeles,"","","","","","","","","","","",2020-05-08T12:01:34.478Z UTC
@p:ubcv:r:240c2c17-580b0e42 Michael Smith Lab 371 Zone JCL-NAE39/FCB-02.FAC-009.ZN-371 LIGHT-C,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3002300,✓,"",JCL-NAE39/FCB-02.FAC-009.ZN-371 LIGHT-C,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Standby,Run","",@p:ubcv:r:24391b72-c67fa8bd Michael Smith Lab 371 Zone,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-03-13T13:25:15-07:00 Los_Angeles,"","","",37,2019-02-25T13:18:22-08:00 Los_Angeles,ok,"","","",✓,"",Bool,2020-05-12T15:46:25.192-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/FCB-02.FAC-009.ZN-371 LIGHT-C,"",✓,BO3001955,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-ac2aa320 Michael Smith Lab 371,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-02.FAC-009.ZN-371 LIGHT-C.Trend1,Los_Angeles,"","","","","","","","","",0830.AHU-01.ZN-371.ZN-371.LIGHT-C,"",2020-04-08T18:52:47.132Z UTC
@p:ubcv:r:24241de9-56401531 Michael Smith Lab 269 Aircuity JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269B.AI-105080,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3005935,✓,"",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269B.AI-105080,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:24391cdf-eb8aee95 Michael Smith Lab 269 Aircuity,"","","","",@p:ubcv:r:228ca8a1-55b7da7b Michael Smith Floor 2,"","","","",✓,"","","",2020-05-12T15:45:00-07:00 Los_Angeles,"","","",39709,2019-03-19T02:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:26.656-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269B.AI-105080,"",✓,AI3005409,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-b5d4d3db Michael Smith Lab 269,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269B.AI-105080.Trend1,Los_Angeles,gH₂O/kgAir,"","","","","","","","",0830.AHU-01.ZN-269C.RA-VM,"",2020-04-09T19:02:09.03Z UTC
@p:ubcv:r:228cab80-59544b9e Michael Smith Lab 351 Zone JCL-NAE39/FCB-02.FAC-004.ZN-351 OCC-S,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3001599,✓,"",JCL-NAE39/FCB-02.FAC-004.ZN-351 OCC-S,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Occupied,Unoccupied","",@p:ubcv:r:24391b71-138f5c5a Michael Smith Lab 351 Zone,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-03-13T13:25:14-07:00 Los_Angeles,"","","",163,2017-11-23T11:22:54-08:00 Los_Angeles,ok,"","","",✓,"",Bool,2020-05-12T15:46:24.943-07:00 Los_Angeles,2018-07-30T13:54:05.943-07:00 Los_Angeles,"","","","","","","","","","",JCL-NAE39/FCB-02.FAC-004.ZN-351 OCC-S,"",✓,BI3001356,"",✓,"","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-1e4d0b01 Michael Smith Lab 351,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-02.FAC-004.ZN-351 OCC-S.Trend1,Los_Angeles,"","","","","","","","","",0830.AHU-01.ZN-351.ZN-351.OCC-S,"",2020-04-08T18:55:46.06Z UTC
@p:ubcv:r:228cc9d4-7b804d82 Michael Smith Rm 009 RHC-4 JCL-NAE49/N2-A.DC-011.EGEN-ALM,"","","","",@p:ubcv:r:21e6ba93-3780c55b MSL (NAE-49),"",TL3001157,✓,"",JCL-NAE49/N2-A.DC-011.EGEN-ALM,"","","","","",@p:ubcv:r:21e6ba93-3780c55b MSL (NAE-49),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Normal,Alarm","",@p:ubcv:r:228ca8a1-7fde4efc Michael Smith Rm 009 RHC-4,"","","","",@p:ubcv:r:228ca8a1-c5164fc6 Michael Smith Basement,"","","","",✓,"","","",2020-04-03T10:45:45-07:00 Los_Angeles,"","","",29,2018-03-26T14:50:29-07:00 Los_Angeles,ok,"","","",✓,"",Bool,2020-05-12T15:40:37.853-07:00 Los_Angeles,2018-07-30T13:54:05.924-07:00 Los_Angeles,"","","","","","","","","","",JCL-NAE49/N2-A.DC-011.EGEN-ALM,"",✓,BI3000584,"","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE49/N2-A.DC-011.EGEN-ALM.Trend1,Los_Angeles,"","","","","","","","","",MS.GEN.EGEN-ALM,"",2020-04-30T11:09:42.514Z UTC
@p:ubcv:r:228cc9d4-8a39b0b5 Michael Smith AHU-05 JCL-NAE49/N2-A.DC-006.SHL-A,"","","","",@p:ubcv:r:21e6ba93-3780c55b MSL (NAE-49),"",TL3001090,✓,"",JCL-NAE49/N2-A.DC-006.SHL-A,"","","","","",@p:ubcv:r:21e6ba93-3780c55b MSL (NAE-49),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Normal,Alarm","",@p:ubcv:r:22062343-74847452 Michael Smith AHU-05,"","","","",@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,"","","","",✓,"","","",2020-04-03T10:45:45-07:00 Los_Angeles,"","","",30,2018-03-26T14:50:29-07:00 Los_Angeles,ok,"","","",✓,"",Bool,2020-05-12T15:40:37.86-07:00 Los_Angeles,2018-12-07T09:45:29.204-08:00 Los_Angeles,"","","","","","","","","","",JCL-NAE49/N2-A.DC-006.SHL-A,"",✓,BI3000534,"","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE49/N2-A.DC-006.SHL-A.Trend1,Los_Angeles,"","","","","","","","","",MS.ME.SHL-A,"",2020-04-30T11:09:42.518Z UTC
@p:ubcv:r:240c2c17-e416e70f Michael Smith Lab 367b SAV-3-38 JCL-NAE39/FCB-02.FAC-008.SAV-3-38 SA-F,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3002121,✓,"",JCL-NAE39/FCB-02.FAC-008.SAV-3-38 SA-F,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","","",@p:ubcv:r:240b3245-717d2c2b Michael Smith Lab 367b SAV-3-38,"","","",✓,@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",62540,2019-02-28T09:50:00-08:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.962-07:00 Los_Angeles,2019-04-11T16:04:13.698-07:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow,"","",AI3001862,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25d78-6c7bb787 Michael Smith Lab 367b,"","","","","",✓,@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3d-a163c209 .+(\.|-| )(S|D)A-F,"","",JCL-NAE39/FCB-02.FAC-008.SAV-3-38 SA-F.Trend1,Los_Angeles,L/s,"","","","","","","","",0830.AHU-01.ZN-367.SAV-3-38.SA-F,"",2020-04-09T19:02:09.034Z UTC
@p:ubcv:r:25fa70b5-31229417 Michael Smith Lab 375d SAV-3-55 JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-55 OUTSTATE,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3012096,"","",JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-55 OUTSTATE,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Heating,Cooling,Airquity,Satisfied","",@p:ubcv:r:24c21076-309c90c8 Michael Smith Lab 375d SAV-3-55,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-03T16:57:02-07:00 Los_Angeles,"","","",37,2020-03-10T07:57:29-07:00 Los_Angeles,ok,"","","",✓,"",Str,2020-05-12T15:46:25.286-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-55 OUTSTATE,"",✓,MSV3011939,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24ca457d-eef14cd9 Michael Smith Lab 375d,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-55 OUTSTATE.Trend1,Los_Angeles,"","","","","","","","","",SAV-3-55.OUTSTATE,"",2020-04-08T18:50:45.623Z UTC
@p:ubcv:r:240c2c16-8374d87e Michael Smith Lab 263 SAV-2-39 JCL-NAE39/FCB-01.FAC-011.SAV-2-39 ZNT-SP,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3000817,✓,"",JCL-NAE39/FCB-01.FAC-011.SAV-2-39 ZNT-SP,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","",✓,"","","","","","","",@p:ubcv:r:240b3246-85d76a41 Michael Smith Lab 263 SAV-2-39,"","","","",@p:ubcv:r:228ca8a1-55b7da7b Michael Smith Floor 2,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",62445,2019-02-28T09:50:00-08:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.964-07:00 Los_Angeles,"","","","","","","","","","",✓,Zone Temp Effective Sp,"","",AV3000234,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-538eb4fa Michael Smith Lab 263,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"",✓,"","","",@p:ubcv:r:23e65d3e-1fede0fa .+(\.|-| )ZNT-SP,"",✓,JCL-NAE39/FCB-01.FAC-011.SAV-2-39 ZNT-SP.Trend1,Los_Angeles,°C,"","","","","","","","",0830.AHU-01.ZN-263.SAV-2-39.ZNT-SP,✓,2020-04-09T19:02:09.035Z UTC
@p:ubcv:r:24241ddb-d0910e4c Michael Smith AHU-01/02 AHU-02 JCL-NAE50/FCB-02.FAC-013.HRCV-O,"","","","",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"",TL3016390,✓,"",JCL-NAE50/FCB-02.FAC-013.HRCV-O,"","","",✓,"",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:22062343-86a052bb Michael Smith AHU-01/02 AHU-02,"","","","",@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,"",✓,"","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",84433,2018-05-16T03:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:40:38.494-07:00 Los_Angeles,"","","","","","","","","","","",Heat Recovery Valve Cmd,"","",AO3016259,"","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3d-bf24658d .+(\.|-| )HRC?V?-O,"","",JCL-NAE50/FCB-02.FAC-013.HRCV-O.Trend1,Los_Angeles,%,"",✓,"","","","","","",0830.AHU-02.HRCV-O,"",2020-05-08T12:01:34.52Z UTC
@p:ubcv:r:240c2c17-6be021ba Michael Smith Lab 367 SAV-3-31 JCL-NAE39/FCB-02.FAC-008.SAV-3-31 EFFCLG-SP,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3002099,✓,"",JCL-NAE39/FCB-02.FAC-008.SAV-3-31 EFFCLG-SP,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),✓,"","","","","","","","",$equipRef $bmsName,"","",✓,"","","","","","","",@p:ubcv:r:240b3246-479a2d27 Michael Smith Lab 367 SAV-3-31,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",62540,2019-02-28T09:50:00-08:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.968-07:00 Los_Angeles,"","","","","","","","","","","",Zone Temp Effective Cooling Sp,"","",AV3001846,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-5ef9cf3b Michael Smith Lab 367,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"",✓,"","","",@p:ubcv:r:240c1e06-1955c0a3 .+(\.|-| )(EFF|ACT)CLG-?SP,"",✓,JCL-NAE39/FCB-02.FAC-008.SAV-3-31 EFFCLG-SP.Trend1,Los_Angeles,°C,"","","","","","","","",0830.AHU-01.ZN-367.SAV-3-31.EFFCLG-SP,✓,2020-04-09T19:02:09.036Z UTC
