,uniqueId,min,max,mean,std,update_rate,endUseLabel,energy_no_energy,energy_yes_energy,sensor_no_sensor,sensor_yes_sensor,equipRef_Air_Equip,equipRef_Cooling,equipRef_Heating,equipRef_LEED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,AHU-10 RF Air Systems Energy AHU10_RF_VFD_PWR(kWh)_TL,0.0,0.0,0.0,0.0,0.65625,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,AHU-10 SF Air Systems Energy AHU10_SF_VFD_PWR(kWh)_TL,0.00012604933113456891,0.0001260511274845997,0.00012603758318139392,0.00013390848425059987,0.65625,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3446486973756042e-09,-1.91480487538725e-08,6.455491523384443e-10,5.257505536127436e-09,6.455491523384443e-10,-1.52059761746921e-07,4.512720590167714e-09,-1.3446486973756042e-09,-1.656088475738258e-09,6.6168139401069174e-09,0.0,-5.254766588256362e-08,-1.3469931047432016e-09,0.0,1.2763853408868427e-08,3.192579900422772e-05,4.512720590167714e-09,6.454815478547423e-10,4.512720590167714e-09,-8.750714099413341e-10,6.6168139401069174e-09,-1.8858868601515165e-08,-3.334804459979885e-08,1.7109592258341106e-08,3.654199116480181e-08,-1.1969487234884245e-07,-8.750714099413341e-10,0.0,0.0,6.6168139401069174e-09,-1.3446486973756042e-09,0.0,6.455491523384443e-10,-8.750714099413341e-10,-4.644493646285857e-09,-2.1101399497318864e-08,-6.976298134415901e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.3446486973756042e-09,0.0,4.268122116953553e-09,-4.848046361251444e-09,-1.3446486973756042e-09,-1.3446486973756042e-09,-1.3446486973756042e-09,0.0,-9.379616911725238e-10,-1.3446486973756042e-09,-5.825082693816712e-09,0.0,3.882266986524396e-09
12,AHU-13 Air Systems Energy AHU13_SF_VFD_PWR(kWh)_TL,0.00037103572120939274,0.00037357330487036987,0.00037230484906740233,0.006784322787077641,0.65625,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4737934751050415e-08,-3.956427751061482e-06,6.059229119197271e-08,2.536225940443252e-07,6.059229119197271e-08,-1.4770997237911025e-06,1.6604390123739555e-07,4.4737934751050415e-08,1.9533703237722364e-08,6.458444237227215e-08,0.0,2.9564077611344888e-06,2.8068790657342613e-08,0.0,2.750377669745551e-06,0.0025327419364973487,1.6604390123739555e-07,7.543979866756387e-08,1.6604390123739555e-07,1.9553136391448882e-08,6.458444237227215e-08,1.181901670189428e-06,1.6333822878979842e-06,-2.9427862377091334e-06,-4.017848583314815e-06,-4.3581373961745374e-06,1.9553136391448882e-08,0.0,0.0,6.458444237227215e-08,4.4737934751050415e-08,0.0,6.059229119197271e-08,1.9553136391448882e-08,2.3131757510581508e-08,-3.034209974642022e-07,2.2406376013486923e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.4737934751050415e-08,0.0,-1.3492910899346617e-07,-8.432157710025005e-08,4.4737934751050415e-08,4.4737934751050415e-08,4.4737934751050415e-08,0.0,1.6249711785134898e-07,4.4737934751050415e-08,-3.6908648243825816e-07,0.0,-1.4905102792878899e-07
13,AHU-14 SF Air Systems Energy AHU14_SF_VFD_PWR(kWh),0.00025259208819671875,0.0002543405035709721,0.00025346161397950045,0.004576213226600031,0.9791666666666667,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.175216252237133e-06,-2.8763930239019146e-06,-4.298448882365463e-06,-1.1423949933885757e-06,-3.6038501529959815e-06,-4.176712261348378e-06,-1.085802540904737e-06,-7.055482589191355e-07,8.509543580742325e-07,-3.953015315209768e-06,-7.173873761849096e-06,3.774297353622624e-06,-1.142394993388576e-06,-7.407380208410664e-06,-1.8754838874687556e-06,-3.996361975596137e-06,3.997000394343218e-06,-1.3670764559272127e-06,-4.181113717356541e-06,-3.0411091805545303e-06,-4.092717227599512e-06,-1.1423949933885757e-06,-3.860513546601509e-06,-4.166580883444392e-06,-1.2238269221288975e-06,3.810793861400569e-07,3.9822021428870124e-07,-4.169747890711576e-06,-2.756189855112502e-06,-4.5420614825189524e-06,-1.1423949933885757e-06,-2.2051060321507013e-06,-4.181613796228605e-06,-5.449352305970249e-07,-2.230360548374912e-06,8.915971162262764e-07,-1.3639242319420803e-08,-7.98907832501643e-06,9.672708880884428e-07,-1.1134865829227888e-05,9.672708880884428e-07,-0.0001799769582693277,-1.0534874853480886e-06,-1.3639242319420803e-08,-3.859576691972927e-06,-9.206752711808566e-07,0.0,0.00011958961052684239,3.939298467886455e-06,0.0,0.0001197735819145803,0.0006322264154805534,-1.0534874853480886e-06,-9.770560439151792e-06,-1.0534874853480886e-06,1.4933135694676907e-06,-9.206752711808566e-07,5.971346021312621e-05,-0.00014906744246111014,-1.6532472759236527e-05,1.895479052547022e-05,-1.0419172222848905e-05,1.4933135694676907e-06,0.0,0.0,-9.206752711808566e-07,-1.3639242319420803e-08,0.0,9.672708880884428e-07,1.4933135694676907e-06,3.3561962850836328e-06,-2.2540366705304476e-05,-8.752514848946193e-06,-4.457013483265311e-06,-3.988286562675707e-06,8.778931340025718e-07,-3.623843732203291e-07,-1.1423949933885757e-06,-6.567577418207269e-06,-1.3639242319420803e-08,6.779612219291505e-07,-8.070221782099295e-07,-8.118635205171087e-07,-1.3639242319420803e-08,-1.3639242319420803e-08,-1.3639242319420803e-08,-4.457013483265311e-06,8.121316154678762e-06,-1.3639242319420803e-08,-1.249887197891596e-05,-4.382050663908398e-06,3.7621606529122695e-06
14,AHU-15 SF Air Systems Energy AHU15_SF_VFD_PWR(kWh),0.0011857446091364026,0.0011943654363438686,0.0011900732730816476,0.022949018333397693,0.9791666666666667,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.078785977184225e-05,-1.4312489591257751e-05,-2.138895416274539e-05,-5.890569861877781e-06,-1.8125364525838964e-05,-2.0795269990442773e-05,-5.362904963452708e-06,-3.4443787195722643e-06,4.2244724441696035e-06,-1.9861162549599586e-05,-3.561148342615917e-05,1.9145221343226375e-05,-5.890569861877782e-06,-3.7024037010969684e-05,-9.227327029393415e-06,-2.0382075094633984e-05,2.0454262849861632e-05,-7.002239574140755e-06,-2.0819644935024346e-05,-1.5130349948968916e-05,-2.035742700535495e-05,-5.890569861877781e-06,-1.9400931162924826e-05,-2.074461504769216e-05,-6.093584703176638e-06,2.0439844325846464e-06,1.976864306661433e-06,-2.0760281296109596e-05,-1.372222832340771e-05,-2.2612977606494187e-05,-5.890569861877781e-06,-1.1173236279682783e-05,-2.0820446358100723e-05,-2.603837830822907e-06,-1.1163843457927383e-05,4.440314643939881e-06,-1.0927162639755893e-08,-4.072108086134534e-05,4.935594728139314e-06,-5.657243833742848e-05,4.935594728139314e-06,-0.0009076795515488552,-5.324561733341731e-06,-1.0927162639755893e-08,-1.918405361213986e-05,-4.800252908986677e-06,0.0,0.0005830937997255704,2.0177513828893252e-05,0.0,0.0006080045494329898,0.003206733147275564,-5.324561733341731e-06,-4.951949449788408e-05,-5.324561733341731e-06,7.4767412593944e-06,-4.800252908986677e-06,0.0003013323876179554,-0.0007406588910216221,-8.629206802576682e-05,9.585580060232117e-05,-5.0664115294880856e-05,7.4767412593944e-06,0.0,0.0,-4.800252908986677e-06,-1.0927162639755893e-08,0.0,4.935594728139314e-06,7.4767412593944e-06,1.750753130060799e-05,-0.00011465882436166873,-4.850947407240542e-05,-2.2166778449443535e-05,-1.983230682117852e-05,4.386081114620192e-06,-1.8218221789418306e-06,-5.890569861877781e-06,-3.285210622277178e-05,-1.0927162639755893e-08,3.370466054767365e-06,-4.529741416254808e-06,-3.65888526828184e-06,-1.0927162639755893e-08,-1.0927162639755893e-08,-1.0927162639755893e-08,-2.2166778449443535e-05,4.186257844493003e-05,-1.0927162639755893e-08,-6.367246999499833e-05,-2.180598420562487e-05,1.90848516635705e-05
15,AHU-16 Air Systems Energy AHU16_SF_VFD_PWR(kWh),0.0013415117812715016,0.0013519845682699433,0.0013467494503117078,0.02785142565054195,0.65625,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83658072695891e-07,-1.6242162323140773e-05,2.4875411628771745e-07,1.0411645301889755e-06,2.4875411628771745e-07,-6.062738538259885e-06,6.81650653549607e-07,1.83658072695891e-07,8.018593730546909e-08,2.65155708066981e-07,0.0,1.2136346724562634e-05,1.1522470166143102e-07,0.0,1.1290962855278154e-05,0.01039757509129443,6.81650653549607e-07,3.0971911662741707e-07,6.81650653549607e-07,8.026251111050963e-08,2.65155708066981e-07,4.85194249153874e-06,6.7050661658967855e-06,-1.2080794330397183e-05,-1.64941249034054e-05,-1.7890002001358128e-05,8.026251111050963e-08,0.0,0.0,2.65155708066981e-07,1.83658072695891e-07,0.0,2.4875411628771745e-07,8.026251111050963e-08,9.49487073501363e-08,-1.2456220098960324e-06,9.198442040206303e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.83658072695891e-07,0.0,-5.539370447988768e-07,-3.4616154394160366e-07,1.83658072695891e-07,1.83658072695891e-07,1.83658072695891e-07,0.0,6.670754798842506e-07,1.83658072695891e-07,-1.5152232034615981e-06,0.0,-6.118616576074333e-07
16,AHU-17 SF Air Systems Energy AHU17_SF_VFD_PWR(kWh),0.00015265973157205985,0.00015374904184997922,0.00015320453082741319,0.0029163346810658704,0.9791666666666667,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6522833700917e-06,-1.8260900917597398e-06,-2.7291467221851137e-06,-7.486831236085029e-07,-2.3095019228011696e-06,-2.653271279240736e-06,-6.857659070690953e-07,-4.424105009340733e-07,5.383566799821839e-07,-2.5287315477020317e-06,-4.544391090795507e-06,2.4448034065625914e-06,-7.48683123608503e-07,-4.7205375041564415e-06,-1.1735700250488917e-06,-2.5890402046377775e-06,2.5939917359266653e-06,-8.879364619227713e-07,-2.656280579129466e-06,-1.9304593476192196e-06,-2.597505050602613e-06,-7.486831236085029e-07,-2.472231204047716e-06,-2.6467978630055042e-06,-7.778233455738799e-07,2.556567741763723e-07,2.5208794070475335e-07,-2.6488009361263286e-06,-1.7506977572412577e-06,-2.885375427283847e-06,-7.486831236085029e-07,-1.4225988098772413e-06,-2.6564859714073364e-06,-3.3519750034116186e-07,-1.4234415419958656e-06,5.655008220074594e-07,-8.845010729080918e-10,-5.1822772445490675e-06,6.267786705768311e-07,-7.181937734050251e-06,6.267786705768311e-07,-0.00011519194589068997,-6.752097142448367e-07,-8.845010729080918e-10,-2.445756693081817e-06,-6.099685544526761e-07,0.0,7.368075138512979e-05,2.5726485149890183e-06,0.0,7.715922957929741e-05,0.00040789096123187426,-6.752097142448367e-07,-6.277067361204313e-06,-6.752097142448367e-07,9.483641064362415e-07,-6.099685544526761e-07,3.8057083908035595e-05,-9.365209684271925e-05,-1.0952454226874215e-05,1.217783543169482e-05,-6.3995982983408665e-06,9.483641064362415e-07,0.0,0.0,-6.099685544526761e-07,-8.845010729080918e-10,0.0,6.267786705768311e-07,9.483641064362415e-07,2.2317048818743146e-06,-1.4554350752560485e-05,-6.169784215852662e-06,-2.8285905105621567e-06,-2.5310196934243505e-06,5.580595525107759e-07,-2.33140477371225e-07,-7.486831236085029e-07,-4.188284474726273e-06,-8.845010729080918e-10,4.289693802922603e-07,-5.819095307475816e-07,-4.5632173535305365e-07,-8.845010729080918e-10,-8.845010729080918e-10,-8.845010729080918e-10,-2.8285905105621567e-06,5.3175728095442e-06,-8.845010729080918e-10,-8.082358322088523e-06,-2.782379621680985e-06,2.4231457150492673e-06
17,AHU-18 RF Air Systems Energy AHU18_RF_VFD_PWR(kWh),0.0,0.0,0.0,0.0,0.9791666666666667,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,AHU-18 SF Air Systems Energy AHU18_SF_VFD_PWR(kWh),0.0,0.0,0.0,0.0,0.9791666666666667,02_HEATING_COOLING_COMBINED,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CT-1A Hydronic Systems Energy CT1A_VFD_PWR(kWh),7.969039407891366e-06,8.742466302062783e-06,8.313600429790882e-06,0.0014703724892265663,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1857601520513548e-08,-7.679673718192393e-07,1.3745898964393538e-08,3.889062686345718e-08,1.3745898964393538e-08,-1.0839053005511587e-06,3.279797566470139e-08,1.1857601520513548e-08,-8.991748457944963e-09,3.162034744058551e-08,0.0,2.760304577571049e-07,-5.670613389623726e-09,0.0,3.3552250226374637e-07,0.0005857164370173231,3.279797566470139e-08,-7.96458860324685e-09,3.279797566470139e-08,3.961405481293251e-09,3.162034744058551e-08,3.819798386750861e-08,2.9352951552216905e-08,-5.442276559990418e-07,-7.321735608519408e-07,-1.1116311479002733e-06,3.961405481293251e-09,0.0,0.0,3.162034744058551e-08,1.1857601520513548e-08,0.0,1.3745898964393538e-08,3.961405481293251e-09,-1.6852847511076337e-08,-1.3679893752673687e-08,-1.5833979795444134e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1857601520513548e-08,0.0,-4.700971115725301e-08,-3.0409481744047646e-08,1.1857601520513548e-08,1.1857601520513548e-08,1.1857601520513548e-08,0.0,2.0087655647327953e-08,1.1857601520513548e-08,-7.72942535127062e-08,0.0,-2.924731248270723e-08
20,CT-1B Hydronic Systems Energy CT1B_VFD_PWR(kWh),6.688227355211668e-06,6.728133856997287e-06,6.695033508991194e-06,7.72324961222586e-05,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7127973201784323e-10,-2.7711396762264427e-08,7.731903014988301e-10,1.6593840655787353e-10,7.731903014988301e-10,-9.532812452115579e-08,1.5672659087369346e-09,-3.7127973201784323e-10,-1.4506552024831966e-09,3.4748139068929952e-09,0.0,-1.1937836144400605e-08,-1.18286466198145e-09,0.0,-1.340856134712417e-08,2.727933366556682e-05,1.5672659087369346e-09,-3.085325383021007e-09,1.5672659087369346e-09,8.040077579662188e-11,3.4748139068929952e-09,-1.9314126584668837e-08,-2.2872748401811964e-08,7.068355635251243e-09,1.95549918793182e-08,-2.796733749550695e-08,8.040077579662188e-11,0.0,0.0,3.4748139068929952e-09,-3.7127973201784323e-10,0.0,7.731903014988301e-10,8.040077579662188e-11,-2.319007316113276e-09,6.819256185750794e-09,-5.096190824890556e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.7127973201784323e-10,0.0,-3.891035814559429e-09,-6.746694403166224e-10,-3.7127973201784323e-10,-3.7127973201784323e-10,-3.7127973201784323e-10,0.0,-5.837949619587666e-11,-3.7127973201784323e-10,-4.413151886747079e-09,0.0,-3.5128662756927007e-10
21,CT-1C Hydronic Systems Energy CT1C_VFD_PWR(kWh),6.5794367441985356e-06,6.583022717223845e-06,6.581232604544191e-06,1.4312906849547506e-05,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.441088681064833e-11,-8.346951951552215e-09,1.2780909614263165e-10,5.349528874314779e-10,1.2780909614263165e-10,-3.1157443832334605e-09,3.503385621892465e-10,9.441088681064833e-11,4.117452364219058e-11,1.3624476427782143e-10,0.0,6.2384426213437685e-09,5.91819127045461e-11,0.0,5.801561067459596e-09,5.343315769337357e-06,3.503385621892465e-10,1.591093116388554e-10,3.503385621892465e-10,4.1269259820422517e-11,1.3624476427782143e-10,2.493046265635591e-09,3.446067718317894e-09,-6.207410712205876e-09,-8.474810501815965e-09,-9.192390335398762e-09,4.1269259820422517e-11,0.0,0.0,1.3624476427782143e-10,9.441088681064833e-11,0.0,1.2780909614263165e-10,4.1269259820422517e-11,4.869464971683828e-11,-6.399605882565796e-10,4.723510682831427e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.441088681064833e-11,0.0,-2.847744800194677e-10,-1.7784568951174376e-10,9.441088681064833e-11,9.441088681064833e-11,9.441088681064833e-11,0.0,3.427809995094734e-10,9.441088681064833e-11,-7.787058172996014e-10,0.0,-3.145446266177235e-10
22,Cooling Plant P-5A Hydronic Systems Energy CHWP_P5A_VFD_PWR(kWh)_TL,0.00036049792904138174,0.0003647434511942118,0.0003626153572197454,0.011186468429427207,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.284834793652667e-08,-6.53264286024202e-06,1.0223341131160415e-07,4.195179461215904e-07,1.0223341131160415e-07,-2.242358894978022e-06,2.738159124560047e-07,7.284834793652667e-08,3.155079514658811e-08,1.0573586594502759e-07,0.0,4.820847855081587e-06,4.5542053185336366e-08,0.0,4.584069132829203e-06,0.004178738291973565,2.738159124560047e-07,1.259884751180083e-07,2.738159124560047e-07,3.218644294560836e-08,1.0573586594502759e-07,1.9308715167434396e-06,2.6469688101660015e-06,-4.830615805158309e-06,-6.572029741529239e-06,-6.975951824477739e-06,3.218644294560836e-08,0.0,0.0,1.0573586594502759e-07,7.284834793652667e-08,0.0,1.0223341131160415e-07,3.218644294560836e-08,3.601187673998167e-08,-4.93787290853857e-07,3.6655044511547974e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.284834793652667e-08,0.0,-2.208480169674897e-07,-1.3344147036136733e-07,7.284834793652667e-08,7.284834793652667e-08,7.284834793652667e-08,0.0,2.7643378582069394e-07,7.284834793652667e-08,-6.105425596294198e-07,0.0,-2.411981389301595e-07
23,Cooling Plant P-5B Hydronic Systems Energy CHWP_P5B_VFD_PWR(kWh)_TL,0.00040730887791125373,0.0004071846939426289,0.0004072469210440174,0.0,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Cooling Plant P-5C Hydronic Systems Energy CHWP_P5C_VFD_PWR(kWh)_TL,0.00033088553977705,0.0003348152502054883,0.00033283766629465974,0.010328523658362026,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.655489013645682e-08,-6.026886511252749e-06,9.513000416690453e-08,3.8689519491498096e-07,9.513000416690453e-08,-2.074366901532764e-06,2.5308916663969277e-07,6.655489013645682e-08,2.865985509346793e-08,1.0064538292658105e-07,0.0,4.385562567622511e-06,4.1636136237977923e-08,0.0,4.217476466527196e-06,0.0038608318123793247,2.5308916663969277e-07,1.1459741785940308e-07,2.5308916663969277e-07,2.9286366704848272e-08,1.0064538292658105e-07,1.7509953987103105e-06,2.393597155055623e-06,-4.418336328088439e-06,-5.997438133884595e-06,-6.405132046837295e-06,2.9286366704848272e-08,0.0,0.0,1.0064538292658105e-07,6.655489013645682e-08,0.0,9.513000416690453e-08,2.9286366704848272e-08,3.1958280260668736e-08,-4.547654929648376e-07,3.3505193321840247e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.655489013645682e-08,0.0,-2.0079814455992662e-07,-1.2482214064510496e-07,6.655489013645682e-08,6.655489013645682e-08,6.655489013645682e-08,0.0,2.511910199020601e-07,6.655489013645682e-08,-5.648921785413343e-07,0.0,-2.1903175730603805e-07
25,Cooling Plant P-7A Hydronic Systems Energy CHWP_P7A_VFD_PWR(kWh)_TL,0.00048534563799208205,0.0004933498079808938,0.0004893481269539972,0.020865219678522867,0.65625,01_SPACE_COOLING,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375256630153517e-07,-1.2166969708009903e-05,1.8636998760359443e-07,7.800073484659231e-07,1.8636998760359443e-07,-4.538271169001956e-06,5.107519022980268e-07,1.375256630153517e-07,6.00322675592323e-08,1.9878988979588755e-07,0.0,9.09227046580325e-06,8.628296630685653e-08,0.0,8.458440901262913e-06,0.007789073718293146,5.107519022980268e-07,2.3200431779525867e-07,5.107519022980268e-07,6.013215739776048e-08,1.9878988979588755e-07,3.6344808607033123e-06,5.022799108734552e-06,-9.04942327692573e-06,-1.235480237060962e-05,-1.3396041038193807e-05,6.013215739776048e-08,0.0,0.0,1.9878988979588755e-07,1.375256630153517e-07,0.0,1.8636998760359443e-07,6.013215739776048e-08,7.104322183391442e-08,-9.332381281763973e-07,6.89035211547503e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.375256630153517e-07,0.0,-4.150727547873119e-07,-2.5910193009009286e-07,1.375256630153517e-07,1.375256630153517e-07,1.375256630153517e-07,0.0,5.000257146678567e-07,1.375256630153517e-07,-1.135241535997524e-06,0.0,-4.5814712454865496e-07
