id,air,autoSorted,avg,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bacnetWriteLevel,base,bmsName,bridgeName,chilled,chiller,cmd,condenser,connRef,cool,cooling,count,covTest,cur,curConvert,curErr,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,effective,elec,elecMeterLoad,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,flow,gas,groupRef,heat,heating,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,hrv,kind,lastSynced,lastTagged,leaving,lowLim,mode,navName,navname,noTagMatch,objectId,occ,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,primaryLoop,pump,quantityID,reliability,return,run,runtime,schedulable,scheduleOcc,scheduleRef,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,static,tagTableRef,temp,testName,testUnits,tlName,tz,unit,utilityPoint,valve,volume,water,wifi,wifiId,writable,writeLevel,writeStatus,zone,mod
@p:ubcv:r:236c92e2-2d70fafc Alumni Centre Cooling Plant Chiller CHIL_SYS_01_S,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL109,✓,"","",CHIL_SYS_01_S,"","",✓,✓,"",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","",@p:ubcv:r:2094eabc-e7446385 Alumni Centre Elec Main Meter,"","","","OFF,ON","",@p:ubcv:r:24c4c0ac-88aab626 Alumni Centre Cooling Plant Chiller,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:44:33-07:00 Los_Angeles,"","","",9511,2018-10-26T10:26:40-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T14:00:43.983-07:00 Los_Angeles,2018-11-28T16:32:49.581-08:00 Los_Angeles,"","","",Chiller Run Cmd,"","",BI1301,"","","","","",✓,"","","","","","","","",✓,"","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:24c4eb34-df06ec37 CHIL_SYS_\d+_S(_TL)?,"","","",ASHP_OPERATION_S_TL,Los_Angeles,"","","","",✓,"","","","","","",2020-04-30T12:06:20.064Z UTC
@p:ubcv:r:236c92d4-97ff3cd7 Alumni Centre HW Submeters BTU-DHW BTU_DHW_HTG_KWH_MUX,"","","",@p:ubcv:r:236c9008-2ef24f71 ALUM UBC_ALUMNI_BTU_CP670100 (670100),"",TL1,✓,"","",BTU_DHW_HTG_KWH_MUX,"","","","","",@p:ubcv:r:236c9008-2ef24f71 ALUM UBC_ALUMNI_BTU_CP670100 (670100),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:25250410-83fbbaaa Alumni Centre HW Submeters BTU-DHW,✓,"","","","",@p:ubcv:r:21697fca-7bb972f1 Alumni Centre Utilities,"","","",✓,"","","",2020-05-12T13:45:01-07:00 Los_Angeles,"","","",54117,2018-10-26T10:15:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:59:53.126-07:00 Los_Angeles,2018-11-28T16:32:50.397-08:00 Los_Angeles,"","","",BTU_DHW_HTG_KWH_MUX,"",✓,AV1,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",BTU_DHW_HTG_KWH_MUX_TL,Los_Angeles,kWh,"","","","","","","","","","",2020-04-09T19:02:29.615Z UTC
@p:ubcv:r:236c9313-5ca58713 Alumni Centre FCU-19 FC19_RT,✓,"","",@p:ubcv:r:236c9092-53a243bd ALUM FC19_RM_231 (670323),"",TL4,✓,"","",FC19_RT,"","","","","",@p:ubcv:r:236c9092-53a243bd ALUM FC19_RM_231 (670323),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-48afcf33 Alumni Centre FCU-19,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-05-12T13:49:35-07:00 Los_Angeles,"","","",54146,2018-10-26T10:39:41-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:06.167-07:00 Los_Angeles,2019-01-23T16:53:00.687-08:00 Los_Angeles,"","","",Zone Temp,"","",AI101,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","",FC19_RT_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.786Z UTC
@p:ubcv:r:236c92e3-53bfc27a Alumni Centre AHU-02 AHU2_MIX_CV,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL76,✓,"","",AHU2_MIX_CV,"","","",✓,"",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"",✓,"",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",368661,2018-10-31T04:28:00-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T14:00:45.87-07:00 Los_Angeles,2018-11-28T16:32:31.09-08:00 Los_Angeles,"","","",Heating Valve Cmd,"","",AO1704,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-da0b9d25 .+_CV(_TL)?,"","","",AHU2_MIX_CV_POLL_TL,Los_Angeles,%,"",✓,"",✓,"","","","","","",2020-04-14T16:50:00.461Z UTC
@p:ubcv:r:236c9297-f3a12ccd Alumni Centre FCU-09 FC09_T,✓,"","",@p:ubcv:r:236c8e4c-9af4a311 ALUM FC09_RM_103 (670014),"",TL5,✓,"","",FC09_T,"","","","","",@p:ubcv:r:236c8e4c-9af4a311 ALUM FC09_RM_103 (670014),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-a3e30508 Alumni Centre FCU-09,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T13:51:35-07:00 Los_Angeles,"","","",54152,2018-10-26T10:26:29-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:11.861-07:00 Los_Angeles,2018-11-28T16:32:40.322-08:00 Los_Angeles,"","","",Discharge Air Temp,"","",AI2,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-eee35397 FC\d+_T(_TL)?,✓,"","","",Los_Angeles,°C,"","","","","","","","","","",2020-04-21T20:27:45.25Z UTC
@p:ubcv:r:236c92e3-1b3e025b Alumni Centre AHU-02 7970_AHU-02_P08-AMPS,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL23,✓,"","",7970_AHU-02_P08-AMPS,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",P8,@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",77550,2018-10-26T11:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:44.575-07:00 Los_Angeles,2019-01-23T16:53:06.571-08:00 Los_Angeles,"","","",7970_AHU-02_P08-AMPS,"",✓,AI1601,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU2_P8_S_TL,Los_Angeles,A,"","","","","","","","","","",2020-04-30T12:06:19.966Z UTC
@p:ubcv:r:226d2e1a-07062869 Alumni Centre Cooling Plant HWS_CWS_CWST,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL27,✓,"","",HWS_CWS_CWST,"","","","",✓,@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:226d36c3-f12b22a5 Alumni Centre Cooling Plant,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",218248,2018-04-15T16:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:49.19-07:00 Los_Angeles,2019-01-23T16:52:49.725-08:00 Los_Angeles,✓,"","",Leaving Condenser Water Temp,"","",AI1504,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-99133ac9 .+_CWST(_TL)?,✓,"","",HWS_CWS_CWST_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-09T19:02:29.424Z UTC
@p:ubcv:r:226d2e1a-9a8c1a12 Alumni Centre Heating Plant HWS_CWS_HWCV,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL68,✓,"","",HWS_CWS_HWCV,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3bb2c-3094a993 Alumni Centre Heating Plant,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",219441,2018-04-11T11:15:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:49.269-07:00 Los_Angeles,2018-11-28T16:32:53.182-08:00 Los_Angeles,"","","",HWS_CWS_HWCV,"",✓,AO1803,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",HWS_CWS_HWCV_POLL_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-09T19:02:29.426Z UTC
@p:ubcv:r:236c9237-ce0b1d96 Alumni Centre FCU-02 FC02_FS,✓,"","",@p:ubcv:r:236c8e4c-d15f0471 ALUM FC02_RM_LL112 (670002),"",TL3,✓,"","",FC02_FS,"","","","","",@p:ubcv:r:236c8e4c-d15f0471 ALUM FC02_RM_LL112 (670002),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-5db16484 Alumni Centre FCU-02,✓,"",✓,"","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"","","",✓,"","","",2020-05-12T13:57:01-07:00 Los_Angeles,"","","",392169,2018-10-31T03:31:45-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:45.273-07:00 Los_Angeles,2018-11-28T16:32:49.033-08:00 Los_Angeles,"","","","Discharge Fan Run ","","",AI1,"","","","","",✓,"","","","","","","","",✓,"","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0f-92454441 FC\d+_F?S(_TL)?,"","","",FC02_FS_POLL_TL,Los_Angeles,A,"","","","","","","","","","",2020-04-09T19:02:29.563Z UTC
@p:ubcv:r:236c92e3-ed093436 Alumni Centre EF-08 EF8_C,✓,"","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL52,✓,"","",EF8_C,"","","",✓,"",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","OFF,ON","",@p:ubcv:r:24c3bce2-22201ddf Alumni Centre EF-08,✓,✓,✓,"","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-03-17T09:13:40-07:00 Los_Angeles,"","","",981,2018-10-27T01:00:01-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T14:00:43.545-07:00 Los_Angeles,2018-11-28T16:32:26.659-08:00 Los_Angeles,"","","",Exhaust Fan Run Cmd,"","",BO2101,"","","","","",✓,"","","","","","","","",✓,"","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0f-fd222d43 (.+_)?EF_?(\d+)?(_A_\d+)?_F?C(_TL)?,"","","",EF8_C_TL,Los_Angeles,"","","","","","","","","","","",2020-04-30T12:06:20.075Z UTC
@p:ubcv:r:236c921d-cbb3931d Alumni Centre Unsorted Points FC_HCV_AVG,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL88,✓,"","",FC_HCV_AVG,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:227a4505-a944c966 Alumni Centre Unsorted Points,✓,"","","","",@p:ubcv:r:227a4505-b2ce3aaa Alumni Centre Unsorted Points,"","","",✓,"","","",2020-05-12T13:56:56-07:00 Los_Angeles,"","","",393073,2018-10-31T04:27:54-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:50.923-07:00 Los_Angeles,2018-11-28T16:32:40.402-08:00 Los_Angeles,"","","",FC_HCV_AVG,"",✓,AV17,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",FC_HCV_AVG_POLL_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-09T19:02:29.427Z UTC
@p:ubcv:r:226d2e1a-e7453070 Alumni Centre Cooling Plant ASHP_EHW_T,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL66,✓,"","",ASHP_EHW_T,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","",✓,"","",@p:ubcv:r:226d36c3-f12b22a5 Alumni Centre Cooling Plant,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",219449,2018-04-11T11:15:00-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:58:49.315-07:00 Los_Angeles,2018-11-28T16:32:58.25-08:00 Los_Angeles,"","","",Entering Hot Water Temp,"","",AI2303,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:24c4fb68-29c56f06 .+_EHW_T(_TL)?,✓,"","",ASHP_EHW_T_POLL_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-09T19:02:29.428Z UTC
@p:ubcv:r:236c9313-cb7dd532 Alumni Centre FCU-19 FC19_T,✓,"","",@p:ubcv:r:236c9092-53a243bd ALUM FC19_RM_231 (670323),"",TL5,✓,"","",FC19_T,"","","","","",@p:ubcv:r:236c9092-53a243bd ALUM FC19_RM_231 (670323),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-48afcf33 Alumni Centre FCU-19,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-05-12T13:49:35-07:00 Los_Angeles,"","","",54147,2018-10-26T10:24:41-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:06.738-07:00 Los_Angeles,2018-11-28T16:33:00.694-08:00 Los_Angeles,"","","",Discharge Air Temp,"","",AI2,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-eee35397 FC\d+_T(_TL)?,✓,"","",FC19_T_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.787Z UTC
@p:ubcv:r:226d2e19-cb70430d Alumni Centre Heating Plant P-2B P2B HWS_CWS_P2B_C,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL12,✓,"","",HWS_CWS_P2B_C,"","","",✓,"",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $equipName $bmsName,"","","","","","","","OFF,ON",P2B,@p:ubcv:r:24c3bb2c-e361db72 Alumni Centre Heating Plant P-2B,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",216975,2018-04-15T16:15:00-07:00 Los_Angeles,ok,"",✓,"",Bool,2020-05-12T13:58:49.348-07:00 Los_Angeles,2019-01-23T16:53:06.76-08:00 Los_Angeles,"","","",Pump Run Cmd,"","",BO1702,"","","","","",✓,"","","","",✓,"","","",✓,"","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244ba6df-17358a53 .+_PC?H?\d+[A-Z]?_P?C(_\d+)?(_TL)?,"","","",HWS_CWS_P2B_C_TL,Los_Angeles,"","","","",✓,"","","","","","",2020-04-09T19:16:28.444Z UTC
@p:ubcv:r:236c9275-e448536c Alumni Centre FCU-06 FC06_T,✓,"","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"",TL5,✓,"","",FC06_T,"","","","","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-acd26cc7 Alumni Centre FCU-06,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T13:51:55-07:00 Los_Angeles,"","","",54149,2018-10-26T10:27:06-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:36.02-07:00 Los_Angeles,2018-11-28T16:32:43.833-08:00 Los_Angeles,"","","",Discharge Air Temp,"","",AI2,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-eee35397 FC\d+_T(_TL)?,✓,"","",FC06_T_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.598Z UTC
@p:ubcv:r:236c9256-7dee5fd3 Alumni Centre FCU-05 FC05_CLG_MODE,"","","",@p:ubcv:r:236c8e4c-35e103b9 ALUM FC05_RM_LL118 (670005),"",TL1,✓,"","",FC05_CLG_MODE,"","","",✓,"",@p:ubcv:r:236c8e4c-35e103b9 ALUM FC05_RM_LL118 (670005),"",✓,"",✓,"","","","","","","","","",$equipRef $bmsName,"","","","","","","","OFF,ON","",@p:ubcv:r:24103b51-08fde0de Alumni Centre FCU-05,✓,"","","","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"","","",✓,"","","",2020-03-16T19:00:12-07:00 Los_Angeles,"","",cov,6254,2018-10-30T08:57:18-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T13:52:23.651-07:00 Los_Angeles,2018-11-28T16:32:50.57-08:00 Los_Angeles,"","",✓,Heating Mode,"","",BV2,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:24c4e959-024a18e8 .+_CLG_MODE(_TL)?,"","","",FC05_CLG_MODE_COV_TL,Los_Angeles,"","","","","","","","","","","",2020-04-08T18:50:59.556Z UTC
@p:ubcv:r:236c92e2-7868fc8f Alumni Centre AHU-01 7970_AHU-01_MINMAT-SP,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL135,✓,"","",7970_AHU-01_MINMAT-SP,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-414d0cda Alumni Centre AHU-01,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T14:00:35-07:00 Los_Angeles,"","","",368470,2018-10-31T03:21:36-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:45.875-07:00 Los_Angeles,2019-01-23T16:52:57.381-08:00 Los_Angeles,"","","",7970_AHU-01_MINMAT-SP,"",✓,AV1032,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU1_MIN_MAT_SP_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-30T12:06:19.996Z UTC
@p:ubcv:r:236c921d-cf2b0740 Alumni Centre Heating Plant DES Connection 797_EM_1P_MONTH_PEAK_HI,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL154,✓,"","",797_EM_1P_MONTH_PEAK_HI,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c4a9e1-e747c39e Alumni Centre Heating Plant DES Connection,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-06T06:59:14-07:00 Los_Angeles,"","","",499,2018-10-29T06:07:09-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:47.621-07:00 Los_Angeles,2018-11-28T16:32:57.521-08:00 Los_Angeles,"","","",797_EM_1P_MONTH_PEAK_HI,"",✓,AV1204,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",797_EM_1P_MONTH_PEAK_HI_TL,Los_Angeles,kW,"","","","","","","","","","",2020-04-09T19:02:29.43Z UTC
@p:ubcv:r:236c92d4-ff193a27 Alumni Centre FCU-15 FC15_FS,✓,"","",@p:ubcv:r:236c8e4c-8df0a7b2 ALUM FC15_CORRIDOR_110 (670020),"",TL3,✓,"","",FC15_FS,"","","","","",@p:ubcv:r:236c8e4c-8df0a7b2 ALUM FC15_CORRIDOR_110 (670020),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-08b0fa01 Alumni Centre FCU-15,✓,"",✓,"","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T13:51:09-07:00 Los_Angeles,"","","",54146,2018-10-26T10:25:51-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:10.887-07:00 Los_Angeles,2018-11-28T16:32:26.631-08:00 Los_Angeles,"","","","Discharge Fan Run ","","",AI1,"","","","","",✓,"","","","","","","","",✓,"","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0f-92454441 FC\d+_F?S(_TL)?,"","","","",Los_Angeles,A,"","","","","","","","","","",2020-04-21T20:27:45.24Z UTC
