id,air,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bmsName,cmd,co2,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,discharge,effective,elec,enable,energy,entering,enum,equipName,equipRef,esc,fan,flow,groupRef,heating,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,lastSynced,lastTagged,leaving,mode,navName,noTagMatch,objectId,point,pointType,power,pump,quantityID,run,scheduleOcc,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,sqlSource,tagTableRef,temp,tlName,tz,unit,utilityPoint,valve,volume,water,zone,mod
@p:ubcv:r:23d5040d-2c6f1514 Totem Cesnaem Unsorted Points MV_CALC_FCU_F23_KW,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL78,✓,MV_CALC_FCU_F23_KW,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46292,2019-01-15T10:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:28:08.884-07:00 Los_Angeles,"","","",MV_CALC_FCU_F23_KW,✓,AV1079,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_CALC_FCU_F23_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.802Z UTC
@p:ubcv:r:23d50403-eae115e8 Totem Cesnaem Unsorted Points BACNET_FC2B_RETURN_AIR_TEMPERATURE_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL184,✓,BACNET_FC2B_RETURN_AIR_TEMPERATURE_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.296-07:00 Los_Angeles,"","","",BACNET_FC2B_RETURN_AIR_TEMPERATURE_MUX,✓,AV2025,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_FC2B_RETURN_AIR_TEMPERATURE_MUX_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.727Z UTC
@p:ubcv:r:23d50425-6e0886b8 Totem Cesnaem Unsorted Points HRV_03_DAMPER_ALARM_MSTR,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL20,✓,HRV_03_DAMPER_ALARM_MSTR,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2019-03-19T12:50:11-07:00 Los_Angeles,"","",2,2019-03-19T12:48:19-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.68-07:00 Los_Angeles,"","","",HRV_03_DAMPER_ALARM_MSTR,✓,BV18,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_03_DAMPER_ALARM_MSTR_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:04.682Z UTC
@p:ubcv:r:23d50403-5931cc72 Totem Cesnaem Unsorted Points BACNET_FC2A_RETURN_AIR_TEMPERATURE_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL179,✓,BACNET_FC2A_RETURN_AIR_TEMPERATURE_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.308-07:00 Los_Angeles,"","","",BACNET_FC2A_RETURN_AIR_TEMPERATURE_MUX,✓,AV2020,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_FC2A_RETURN_AIR_TEMPERATURE_MUX_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.728Z UTC
@p:ubcv:r:23d5040d-be391ab3 Totem Cesnaem Unsorted Points HRV_06_DISCHARGE_AIR_TEMP,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL48,✓,HRV_06_DISCHARGE_AIR_TEMP,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46535,2019-01-13T13:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:28:08.898-07:00 Los_Angeles,"","","",HRV_06_DISCHARGE_AIR_TEMP,✓,AI1506,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_06_DISCHARGE_AIR_TEMP_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.803Z UTC
@p:ubcv:r:23d50403-6f000bf2 Totem Cesnaem Unsorted Points MV_BTU_SPACE_HTG_BTU2_FLOW_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL202,✓,MV_BTU_SPACE_HTG_BTU2_FLOW_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.362-07:00 Los_Angeles,"","","",MV_BTU_SPACE_HTG_BTU2_FLOW_MUX,✓,AV2035,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_BTU_SPACE_HTG_BTU2_FLOW_MUX_TL,Los_Angeles,gal/min,"","","","","",2020-04-09T19:02:04.73Z UTC
@p:ubcv:r:23d5040d-7fa19f3f Totem Cesnaem Unsorted Points HRV_06_EF_AMPS,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL72,✓,HRV_06_EF_AMPS,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46535,2019-01-13T13:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:28:08.916-07:00 Los_Angeles,"","","",HRV_06_EF_AMPS,✓,AI1504,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_06_EF_S_TL,Los_Angeles,A,"","","","","",2020-04-09T19:02:04.804Z UTC
@p:ubcv:r:23d50403-c62da109 Totem Cesnaem Unsorted Points MV_CALC_EF3_MECHRM_KW,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL149,✓,MV_CALC_EF3_MECHRM_KW,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",44779,2019-01-15T10:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.372-07:00 Los_Angeles,"","","",MV_CALC_EF3_MECHRM_KW,✓,AV1062,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_CALC_EF3_MECHRM_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.731Z UTC
@p:ubcv:r:23d50403-2a07899d Totem Cesnaem Unsorted Points RELIEF_LEVEL1_NORTH_RT,✓,@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL59,✓,RELIEF_LEVEL1_NORTH_RT,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45721,2019-01-13T13:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.401-07:00 Los_Angeles,2019-01-23T16:53:21.768-08:00 Los_Angeles,"","",Zone Temp,"",AI2301,✓,"","","","","","",✓,@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,RELIEF_LEVEL1_NORTH_RT_TL,Los_Angeles,°C,"","","","",✓,2020-04-09T19:02:04.733Z UTC
@p:ubcv:r:23d5040d-cf64b4e3 Totem Cesnaem Unsorted Points EF_F_01_KW,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL90,✓,EF_F_01_KW,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46455,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:28:08.927-07:00 Los_Angeles,"","","",EF_F_01_KW,✓,AV1089,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_CALC_EF_F_01_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.805Z UTC
@p:ubcv:r:23d5041c-e2933993 Totem Cesnaem Unsorted Points HRV_01_RETURN_AIR_CO2,✓,@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL31,✓,HRV_01_RETURN_AIR_CO2,"",✓,@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46455,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:36.564-07:00 Los_Angeles,2019-01-23T16:53:23.443-08:00 Los_Angeles,"","",Zone Co2,"",AI9,✓,"","","","","","",✓,@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_EA_CO2_TL,Los_Angeles,ppm,"","","","",✓,2020-04-09T19:02:04.829Z UTC
@p:ubcv:r:23d50425-2794fb19 Totem Cesnaem Unsorted Points MV_BACNET_VFD_HRV3_SF_KW,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL76,✓,MV_BACNET_VFD_HRV3_SF_KW,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46292,2019-01-15T10:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:32.622-07:00 Los_Angeles,"","","",MV_BACNET_VFD_HRV3_SF_KW,✓,AV1074,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_BACNET_VFD_HRV3_SF_KW_POLL_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.871Z UTC
@p:ubcv:r:23d5041c-85ede5a1 Totem Cesnaem Unsorted Points HRV_01_RETURN_AIR_CFM,"",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL38,✓,HRV_01_RETURN_AIR_CFM,"","",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46455,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:36.937-07:00 Los_Angeles,"","","",HRV_01_RETURN_AIR_CFM,✓,AV33,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_RETURN_AIR_CFM_TL,Los_Angeles,cfm,"","","","","",2020-04-09T19:02:04.831Z UTC
@p:ubcv:r:23d5041c-e8930248 Totem Cesnaem Unsorted Points HRV_01_RECIRC_MODE_CMD,"",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL7,✓,HRV_01_RECIRC_MODE_CMD,"","",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T08:00:16-07:00 Los_Angeles,"","",978,2019-01-14T00:00:46-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.961-07:00 Los_Angeles,"","","",HRV_01_RECIRC_MODE_CMD,✓,BO5,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_RECIRC_C_TL,Los_Angeles,"","","","","","",2020-04-08T18:51:59.259Z UTC
@p:ubcv:r:23d50403-915014a9 Totem Cesnaem Unsorted Points MV_CALC_FC1_FAN_KW,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL195,✓,MV_CALC_FC1_FAN_KW,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",44779,2019-01-15T10:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.437-07:00 Los_Angeles,"","","",MV_CALC_FC1_FAN_KW,✓,AV1064,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_CALC_FC1_FAN_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.736Z UTC
@p:ubcv:r:239068fb-7bfdfe76 Totem Cesnaem Unsorted Points MV_ELEC_MECH3_KWH,"",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"",TL33,✓,MV_ELEC_MECH3_KWH,"","",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:30:00-07:00 Los_Angeles,"","",51245,2018-11-24T11:00:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:33:26.122-07:00 Los_Angeles,2018-11-28T16:33:01.486-08:00 Los_Angeles,"","",MV_ELEC_MECH3_KWH,✓,AV1035,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_ELEC_MECH3_KWH_TL,Los_Angeles,kWh,"","","","","",2020-04-09T19:02:04.628Z UTC
@p:ubcv:r:23d50403-78d7d99d Totem Cesnaem Unsorted Points HRV_04_EDH1_RESET,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL67,✓,HRV_04_EDH1_RESET,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45041,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.447-07:00 Los_Angeles,"","","",HRV_04_EDH1_RESET,✓,AO2201,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_04_EDH1_RESET_TL,Los_Angeles,%,"","","","","",2020-04-09T19:02:04.737Z UTC
@p:ubcv:r:23d50403-ffa88eac Totem Cesnaem Unsorted Points HWS_P1_VFD_FB,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL56,✓,HWS_P1_VFD_FB,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45041,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.485-07:00 Los_Angeles,"","","",HWS_P1_VFD_FB,✓,AI1602,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HWS_P1_VFD_FB_TL,Los_Angeles,%,"","","","","",2020-04-09T19:02:04.738Z UTC
@p:ubcv:r:23d50403-53d41433 Totem Cesnaem Unsorted Points BACNET_FC2A_ROOM_TEMPERATURE_SP_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL177,✓,BACNET_FC2A_ROOM_TEMPERATURE_SP_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.555-07:00 Los_Angeles,"","","",BACNET_FC2A_ROOM_TEMPERATURE_SP_MUX,✓,AV2018,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_FC2A_ROOM_TEMPERATURE_SP_MUX_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.74Z UTC
@p:ubcv:r:23d5040d-703d04c2 Totem Cesnaem Unsorted Points HRV_06_EDH3_HI_DISCHARGE_AIR_TEMP_LOCKOUT_BV,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL41,✓,HRV_06_EDH3_HI_DISCHARGE_AIR_TEMP_LOCKOUT_BV,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2019-05-07T07:41:57-07:00 Los_Angeles,"","",1,2019-05-07T07:41:57-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:28:07.816-07:00 Los_Angeles,"","","",HRV_06_EDH3_HI_DISCHARGE_AIR_TEMP_LOCKOUT_BV,✓,BV48,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_06_EDH3_HI_DISCHARGE_AIR_TEMP_LOCKOUT_BV_TL,Los_Angeles,"","","","","","",2020-04-08T18:54:03.079Z UTC
@p:ubcv:r:239068fa-3c7f8d57 Totem Cesnaem Unsorted Points MV_TOTAL_ELEC_SUB_BUILDING_KW,"",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"",TL1,✓,MV_TOTAL_ELEC_SUB_BUILDING_KW,"","",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:30:00-07:00 Los_Angeles,"","",51245,2018-11-24T11:00:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:33:26.264-07:00 Los_Angeles,2018-11-28T16:32:43.692-08:00 Los_Angeles,"","",MV_TOTAL_ELEC_SUB_BUILDING_KW,✓,AV1000,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_ELEC_TOTAL_BUILDING_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.63Z UTC
@p:ubcv:r:239068fa-6c2d813f Totem Cesnaem Unsorted Points MV_ELEC_METER04_61M1_KW,"",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"",TL12,✓,MV_ELEC_METER04_61M1_KW,"","",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:30:00-07:00 Los_Angeles,"","",51245,2018-11-24T11:00:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:33:26.405-07:00 Los_Angeles,2018-11-28T16:32:29.457-08:00 Los_Angeles,"","",MV_ELEC_METER04_61M1_KW,✓,AV1011,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_ELEC_METER04_61M1_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.631Z UTC
@p:ubcv:r:23d50403-2bee767d Totem Cesnaem Unsorted Points BACNET_FC1_ROOM_HUMIDITY_SP_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL173,✓,BACNET_FC1_ROOM_HUMIDITY_SP_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.578-07:00 Los_Angeles,"","","",BACNET_FC1_ROOM_HUMIDITY_SP_MUX,✓,AV2014,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_FC1_ROOM_HUMIDITY_SP_MUX_TL,Los_Angeles,%RH,"","","","","",2020-04-09T19:02:04.742Z UTC
