id,air,bacnetConnRef,bacnetHis,bacnetPoint,bmsName,bypass,chilled,cmd,connRef,damper,disMacro,discharge,enable,entering,enum,equipName,equipRef,esc,exhaust,fan,groupRef,heating,his,hisEnd,hisSize,hisStart,hisStatus,hot,kind,lastSynced,leaving,navName,noTagMatch,objectId,outside,point,pump,run,sensor,siteRef,sp,speed,tagTableRef,temp,tlName,tz,unit,valve,water,zone,mod
@p:ubcv:r:2512d589-c574dab6 Marine Drive Res #1 Unsorted Points M5_LDRY_EF503_EN,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL16,✓,M5_LDRY_EF503_EN,"","",✓,@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"",✓,"","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:08:12-07:00 Los_Angeles,6522,2019-09-14T15:21:37-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:34.254-07:00 Los_Angeles,"",Enable Cmd,"",BO1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0e-5f12cf73 .+_EN(_TL)?,"",M5_LDRY_EF503_EN_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:32.067Z UTC
@p:ubcv:r:2512d59b-be18794c Marine Drive Res #1 Unsorted Points M6_DRY3_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL25,✓,M6_DRY3_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T20:58:13-07:00 Los_Angeles,1288,2019-09-11T19:52:12-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.36-07:00 Los_Angeles,"",M6_DRY3_S_BV,✓,BV4,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:53:13.322Z UTC
@p:ubcv:r:2512d59b-ce760441 Marine Drive Res #1 Unsorted Points M6_DRY1_RUN_S_BV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL20,✓,M6_DRY1_RUN_S_BV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T15:53:50-07:00 Los_Angeles,1346,2019-09-12T20:25:00-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.489-07:00 Los_Angeles,"",M6_DRY1_RUN_S_BV,✓,BV11,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,"","","","",2020-04-08T18:53:05.114Z UTC
@p:ubcv:r:2512d589-b467f136 Marine Drive Res #1 Unsorted Points M5_DRY3_4_A,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL5,✓,M5_DRY3_4_A,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:38:09-07:00 Los_Angeles,15271,2019-09-13T13:28:41-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:40:36.199-07:00 Los_Angeles,"",M5_DRY3_4_A,✓,AI5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY3_4_A_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.367Z UTC
@p:ubcv:r:2512d579-21f64878 Marine Drive Res #1 Unsorted Points M4_DRY5_6_S_BV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL27,✓,M4_DRY5_6_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T22:18:52-07:00 Los_Angeles,3841,2019-09-13T18:52:25-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:54.151-07:00 Los_Angeles,"",M4_DRY5_6_S_BV,✓,BV6,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY5_6_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:09.922Z UTC
@p:ubcv:r:2512d59a-34e3100b Marine Drive Res #1 Unsorted Points M6_LDRY_SAD,✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL10,✓,M6_LDRY_SAD,"","",✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),✓,$equipRef $bmsName,✓,"","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:30-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:57.66-07:00 Los_Angeles,"",Discharge Air Damper Cmd,"",AO5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0e-d78921f0 .+_SAD(_\d+)?(_TL)?,"","",Los_Angeles,%,"","","",2020-04-14T16:50:02.69Z UTC
@p:ubcv:r:2512d589-4de18722 Marine Drive Res #1 Unsorted Points M5_DRY11_12_RUN_S_BV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL22,✓,M5_DRY11_12_RUN_S_BV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T20:50:24-07:00 Los_Angeles,4247,2019-09-13T00:33:19-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:32.33-07:00 Los_Angeles,"",M5_DRY11_12_RUN_S_BV,✓,BV13,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY11_12_RUN_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:18.963Z UTC
@p:ubcv:r:2512d552-7c77bfda Marine Drive Res #1 Unsorted Points M_DHW_TK-2-T,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL78,✓,M_DHW_TK-2-T,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.274-07:00 Los_Angeles,"",M_DHW_TK-2-T,✓,AI1502,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_TK2_T_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.303Z UTC
@p:ubcv:r:2512d56c-41a9f691 Marine Drive Res #1 Unsorted Points M_WWHP_A_ALM_BV,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL17,✓,M_WWHP_A_ALM_BV,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2019-08-13T17:43:07-07:00 Los_Angeles,3,2019-08-13T16:58:56-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:37:57.119-07:00 Los_Angeles,"",M_WWHP_A_ALM_BV,✓,BV1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_A_ALM_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:30.01Z UTC
@p:ubcv:r:2512d552-83462149 Marine Drive Res #1 Unsorted Points M_DCP1_SPD,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL43,✓,M_DCP1_SPD,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.279-07:00 Los_Angeles,"",M_DCP1_SPD,✓,AO1303,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP1_SPD_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.304Z UTC
@p:ubcv:r:2512d552-e5e9c7e5 Marine Drive Res #1 Unsorted Points M_DCMIN_SPD_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL45,✓,M_DCMIN_SPD_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.284-07:00 Los_Angeles,"",M_DCMIN_SPD_AV,✓,AV10,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCMIN_SPD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.305Z UTC
@p:ubcv:r:2512d552-aa1ece6f Marine Drive Res #1 Unsorted Points M_DCP302_S,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL29,✓,M_DCP302_S,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.289-07:00 Los_Angeles,"",M_DCP302_S,✓,AI1202,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP302_S_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.306Z UTC
@p:ubcv:r:2512d589-4f0325a0 Marine Drive Res #1 Unsorted Points M5_DRY5_6_RUN_S_BV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL19,✓,M5_DRY5_6_RUN_S_BV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:17:00-07:00 Los_Angeles,3940,2019-09-14T11:24:24-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:34.378-07:00 Los_Angeles,"",M5_DRY5_6_RUN_S_BV,✓,BV10,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY5_6_RUN_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:52:59.549Z UTC
@p:ubcv:r:2512d552-ad7f600a Marine Drive Res #1 Unsorted Points M_DCEN,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL2,✓,M_DCEN,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T11:23:44-07:00 Los_Angeles,13,2020-01-28T09:30:35-08:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:24.292-07:00 Los_Angeles,"",M_DCEN,✓,BO1101,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCEN_COV_TL,Los_Angeles,"","","","",2020-04-08T18:51:20.913Z UTC
@p:ubcv:r:2512d579-bf389b4f Marine Drive Res #1 Unsorted Points M4_LDRY_SF413_C,✓,@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL17,✓,M4_LDRY_SF413_C,"","",✓,@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,✓,"","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"",✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2019-08-14T13:58:14-07:00 Los_Angeles,6,2019-08-14T12:24:42-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.346-07:00 Los_Angeles,"",Discharge Fan Run Cmd,"",BO3,"",✓,"",✓,"",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0f-383558cd (.+_)?SF(\d+)?(_(S|N)\d_\d+)?_F?C(_TL)?,"",M4_LDRY_SF413_C_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:30.027Z UTC
@p:ubcv:r:2512d552-9ce51a01 Marine Drive Res #1 Unsorted Points LEAD_PUMP_FLAG_BV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL10,✓,LEAD_PUMP_FLAG_BV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:00:00-07:00 Los_Angeles,35,2019-09-17T09:00:00-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:24.295-07:00 Los_Angeles,"",LEAD_PUMP_FLAG_BV,✓,BV1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",LEAD_PUMP_FLAG_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:20.797Z UTC
@p:ubcv:r:2512d552-6f2d15af Marine Drive Res #1 Unsorted Points P103 M_DHW_P103_C,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL73,✓,M_DHW_P103_C,"","",✓,@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $equipName $bmsName,"","","","OFF,ON",P103,@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-09T18:58:45-07:00 Los_Angeles,156,2019-09-12T09:08:15-07:00 Los_Angeles,ok,✓,Bool,2020-05-12T15:41:24.299-07:00 Los_Angeles,"",Run Cmd,"",BO1702,"",✓,✓,✓,"",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:244ba6df-17358a53 .+_PC?H?\d+[A-Z]?_P?C(_\d+)?(_TL)?,"",M_DHW_P103_C_COV_TL,Los_Angeles,"","",✓,"",2020-05-12T11:03:27.332Z UTC
@p:ubcv:r:2512d579-afb7ba01 Marine Drive Res #1 Unsorted Points M4_DRY11_12_S_BV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL24,✓,M4_DRY11_12_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:31:46-07:00 Los_Angeles,4500,2019-09-13T07:17:47-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.475-07:00 Los_Angeles,"",M4_DRY11_12_S_BV,✓,BV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY11_12_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:15.224Z UTC
@p:ubcv:r:2512d563-a98a5477 Marine Drive Res #1 Unsorted Points M_AHU103_SAT,✓,@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL4,✓,M_AHU103_SAT,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,✓,"","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15243,2019-09-13T13:29:32-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:36:34.478-07:00 Los_Angeles,"",Discharge Air Temp,"",AI2,"",✓,"","",✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,✓,M_AHU103_SAT_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.326Z UTC
@p:ubcv:r:2512d56c-57af2cb7 Marine Drive Res #1 Unsorted Points M_WWHP1_DHW_RWT,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL1,✓,M_WWHP1_DHW_RWT,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","",✓,"","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:25-07:00 Los_Angeles,15241,2019-09-13T13:37:42-07:00 Los_Angeles,ok,✓,Number,2020-05-12T15:37:59.564-07:00 Los_Angeles,"",Entering Hot Water Temp,"",AI1,"",✓,"","",✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:24140596-84478497 .+_DHW_RWT(_TL)?,✓,M_WWHP1_DHW_RWT_POLL_TL,Los_Angeles,°C,"",✓,"",2020-04-09T19:02:29.337Z UTC
@p:ubcv:r:2512d563-80baeb2c Marine Drive Res #1 Unsorted Points M_AHU104_SAT_SP,✓,@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL19,✓,M_AHU104_SAT_SP,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,✓,"","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15243,2019-09-13T13:29:43-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:36:36.557-07:00 Los_Angeles,"",Discharge Air Temp Sp,"",AV7,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,✓,"",@p:ubcv:r:23e65d0e-055565a9 .+_SAT(_RHCV)?_SP(_AV)?(_TL)?,✓,M_AHU104_SAT_SP_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.327Z UTC
@p:ubcv:r:2512d59b-6a611241 Marine Drive Res #1 Unsorted Points M6_LDRY_EF603_SPD_AV,✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL13,✓,M6_LDRY_EF603_SPD_AV,"","",✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,✓,✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:33-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:57.894-07:00 Los_Angeles,"",Exhaust Fan Speed Cmd,"",AV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"",✓,@p:ubcv:r:24423e24-51c58a81 .+_EF(\d+[A-Z]?)?(_VFD)?_SPD(_AV)?(_TL)?,"","",Los_Angeles,%,"","","",2020-04-14T16:50:01.468Z UTC
@p:ubcv:r:2512d563-3677a59b Marine Drive Res #1 Unsorted Points M_AHU103_SF_C_S_BV,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL33,✓,M_AHU103_SF_C_S_BV,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-09T18:50:20-07:00 Los_Angeles,5,2019-08-13T17:20:19-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:36:31.984-07:00 Los_Angeles,"",M_AHU103_SF_C_S_BV,✓,BV4,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_AHU103_SF_C_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:19.918Z UTC
@p:ubcv:r:2512d552-1756bae7 Marine Drive Res #1 Unsorted Points M_DC-01_BYP_CV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL41,✓,M_DC-01_BYP_CV,"","",✓,@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,✓,✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,✓,Number,2020-05-12T15:41:24.304-07:00 Los_Angeles,"",Heating Valve Cmd,"",AO1301,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:23e65d0e-da0b9d25 .+_CV(_TL)?,"",M_DCBYP_CV_POLL_TL,Los_Angeles,%,✓,✓,"",2020-04-09T19:02:29.307Z UTC
@p:ubcv:r:2512d59b-1b7ad412 Marine Drive Res #1 Unsorted Points M6_DRY2_A,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL3,✓,M6_DRY2_A,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:38-07:00 Los_Angeles,15271,2019-09-13T03:20:30-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:58.12-07:00 Los_Angeles,"",M6_DRY2_A,✓,AI3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.78Z UTC
@p:ubcv:r:2512d59b-d74e140d Marine Drive Res #1 Unsorted Points M6_DRY1_A,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL2,✓,M6_DRY1_A,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:38-07:00 Los_Angeles,15271,2019-09-13T03:20:29-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:58.354-07:00 Los_Angeles,"",M6_DRY1_A,✓,AI2,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.781Z UTC
@p:ubcv:r:2512d552-762e68b8 Marine Drive Res #1 Unsorted Points M_DCP123_S,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL36,✓,M_DCP123_S,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.309-07:00 Los_Angeles,"",M_DCP123_S,✓,AI1401,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP123_S_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.308Z UTC
